iter_num,completion_exact_match,context_exact_match,full_exact_match,completion_cross_entropy,context_cross_entropy,full_cross_entropy,completion_top_1_accuracy,completion_top_3_accuracy,completion_top_5_accuracy,completion_top_10_accuracy,context_top_1_accuracy,context_top_3_accuracy,context_top_5_accuracy,context_top_10_accuracy,full_top_1_accuracy,full_top_3_accuracy,full_top_5_accuracy,full_top_10_accuracy,epoch,num_completion_tokens,num_context_tokens,num_full_tokens,learning_rate
1,0.38899373443043705,0.4358786489466659,0.43154464220657496,0.6331791031179654,0.5555930917448295,0.5622167499950722,0.8421400936672775,0.9252754587207855,0.9455134731555013,0.9667865788818751,0.8629517334509059,0.9372216435887769,0.9537558280457596,0.9695157796535441,0.8611610758113748,0.9361937799788201,0.9530466462654955,0.9692809560518283,0.0005023685894039475,176796,1877988,2054784,1.953125e-07
2,0.38931058768291726,0.39632286735019895,0.39549901241628815,0.6070946407631924,0.6242533985126044,0.6226979576985778,0.8487920849410101,0.9277143986592951,0.9462660141308523,0.9655080258564532,0.8477579158485072,0.9294127665504147,0.9476318948656541,0.9649690421907634,0.8478513467562961,0.92925932930792,0.9475084958220072,0.9650177360973342,0.001004737178807895,356403,3686417,4042820,3.90625e-07
3,0.41121058777734526,0.41407099697885197,0.41350083036446456,0.5668795307240625,0.5752654418536446,0.5747331546470509,0.8601564431657264,0.9364562026568365,0.9532974443120772,0.9685596439569332,0.8592872279408224,0.9346007171722921,0.9514688240213313,0.9681355271741748,0.8593643710239526,0.9347653920041175,0.9516311145600389,0.9681731676518055,0.0015071057682118426,534359,5513593,6047952,5.859375000000001e-07
4,0.39996671105193077,0.42688340467305236,0.424438431930438,0.6260307077474351,0.5680800460114651,0.5729877762737362,0.8469110295776487,0.923206164879659,0.9414383927617284,0.9604246072738931,0.8606727555264821,0.9370528924844259,0.9535634734654335,0.9687751344876222,0.8595020159671263,0.9358749216517849,0.9525319668293482,0.9680647372171826,0.00200947435761579,702797,7325098,8027895,7.8125e-07
5,0.3850574712643678,0.3998461425745476,0.39830280534710455,0.6095158340588345,0.5974499594287949,0.5983985298231719,0.8496598240469209,0.9306451612903226,0.9485513196480938,0.9654897360703812,0.8542129444060294,0.9320165037530548,0.9491808540708175,0.9656436192213044,0.8538340922833064,0.9319023982689011,0.9491284723120311,0.9656308150444365,0.0025118429470197376,873297,9203701,10076998,9.765625e-07
6,0.45596173556542535,0.424403850110885,0.42735582333726774,0.5274757119798019,0.5566388412976745,0.5536726618173019,0.870937785420164,0.9412346989279683,0.9563125373119097,0.9708291025241985,0.8632903750682326,0.9376513027111794,0.9540805394487307,0.9694979242438514,0.8640354845669775,0.9380004434576572,0.9542980095114707,0.9696276248268676,0.003014211536423685,1069280,11019184,12088464,1.1718750000000001e-06
7,0.4099895941727367,0.4125066403581999,0.4119966862252408,0.5764774550470297,0.575448045840173,0.5757616137407089,0.8572456574379015,0.9352463192616988,0.9521963620701428,0.9685055913605731,0.8594648717240632,0.9358414188766022,0.95252923473799,0.9679689939816564,0.8592494350213346,0.9357836478449225,0.9524969201524015,0.968021085738062,0.0035165801258276327,1259663,12789937,14049600,1.3671875e-06
8,0.4227083180920331,0.4030885860565456,0.4046436664439654,0.5447474999911776,0.6088670921371778,0.6029236106549835,0.8667512068749694,0.9398385753704984,0.9556436031544746,0.9701642003058687,0.8511751839198695,0.9300030083547425,0.9473811406855142,0.9644511817699284,0.8526239536381197,0.9309178421152811,0.94814965556622,0.9649825656975544,0.00401894871523158,1443402,14581614,16025016,1.5625e-06
9,0.42463646532438476,0.42104605340548173,0.4211409395973154,0.5252481851167141,0.5682285989890271,0.5639196135766529,0.8694162525024153,0.9419589056103901,0.9578199854586018,0.972874316504487,0.8615512321199588,0.9371669036892852,0.9533852434138137,0.9685404493016665,0.86233971118683,0.9376473084459754,0.9538298323785275,0.9689749254252943,0.004521317304635527,1644208,16383833,18028041,1.7578125000000002e-06
10,0.40748066894443447,0.39676177227715675,0.39728021375446154,0.6220635293655702,0.5935928572984283,0.5957075691436355,0.8463697107563886,0.9270960926512809,0.9454371058788457,0.9630522556853901,0.8531814669070475,0.9328826986736086,0.9507378240859345,0.9673130749291508,0.8526661567727638,0.9324449412641447,0.9503368241454374,0.966990743464533,0.005023685894039475,1798507,18269174,20067681,1.953125e-06
