iter_num,completion_exact_match,context_exact_match,full_exact_match,completion_cross_entropy,context_cross_entropy,full_cross_entropy,completion_top_1_accuracy,completion_top_3_accuracy,completion_top_5_accuracy,completion_top_10_accuracy,context_top_1_accuracy,context_top_3_accuracy,context_top_5_accuracy,context_top_10_accuracy,full_top_1_accuracy,full_top_3_accuracy,full_top_5_accuracy,full_top_10_accuracy,epoch,num_completion_tokens,num_context_tokens,num_full_tokens,learning_rate
1,0.07880268784361637,0.1529040972534894,0.14791657924552054,2.6127838508493517,1.8223215457408402,1.8761968476865714,0.5161691902376886,0.6588981210735069,0.7105830751860108,0.7692524825569613,0.6382049763996223,0.7707079484058668,0.8121073267885395,0.8568214032693904,0.6299605158608887,0.763154330419901,0.8052485789377177,0.8509054458773914,0.0005023685894039475,138164,1906961,2045125,1.953125e-07
2,0.08000922296518331,0.13248484987341483,0.12892987827645433,2.4613424549710294,1.978748798581457,2.0136065441362927,0.5469213520703055,0.6848163674600632,0.7312990069776187,0.7860196933190345,0.6096397880071989,0.7490918142371867,0.7933987245278117,0.842358056910973,0.6050808103663231,0.7444196581105726,0.788884721275229,0.838262844138167,0.001004737178807895,281766,3738910,4020676,3.90625e-07
3,0.10196569817526822,0.14445524432270035,0.1415797235730459,2.3670897173128926,1.8435292494594024,1.8805816762165648,0.5577936895113699,0.6968862438214866,0.7433458036180516,0.796586527800628,0.6353462989726453,0.768908405649252,0.8101154002934053,0.8549103980154812,0.6298562438886309,0.7638098585023417,0.8053886894034493,0.8507815716301829,0.0015071057682118426,421565,5573914,5995479,5.859375000000001e-07
4,0.07120253164556962,0.14254927314760393,0.13814839891458952,2.5164712301338605,1.8814492181310876,1.923768171117944,0.5334788544454643,0.6755624802350964,0.7245331626159862,0.779049587733033,0.6250737079265899,0.7632700130292202,0.8065795111837316,0.8531024843722862,0.6190343235229798,0.7574869424143946,0.8011697155556912,0.848219743781436,0.00200947435761579,551214,7410555,7961769,7.8125e-07
5,0.08017220372025018,0.13119848822913346,0.12794349344234374,2.5606485049468097,1.913493399579288,1.9560447332054458,0.52863683647049,0.6708605097911178,0.7198274880221107,0.776729106081199,0.6195019530634415,0.7572029063769254,0.8004733998852746,0.8478974363284508,0.6136224394792709,0.7516160396820835,0.795255129639374,0.8432924219935668,0.0025118429470197376,682915,9314231,9997146,9.765625e-07
6,0.10383620990846203,0.14777981846420957,0.14445449492692816,2.3033290088647713,1.8238840352573014,1.859685511882519,0.5703641779953955,0.7089163564950273,0.7542909841231928,0.8052453839161906,0.6365726288639229,0.7716458933806919,0.8134943869535354,0.8584257159586065,0.631596766706108,0.7669314872184567,0.8090449855872001,0.8544289753872957,0.003014211536423685,833638,11169017,12002655,1.1718750000000001e-06
7,0.08711043242868051,0.14044384588359293,0.13638746143163605,2.4466607695313307,1.8521156393628806,1.8976770113670292,0.5425159160416146,0.6874379730085538,0.7362899251287799,0.7918661094645594,0.6299974531011141,0.7674592147860577,0.8097522263072919,0.8556320739837902,0.6233266064680869,0.7613572480256994,0.8041504072155926,0.8507696426181234,0.0035165801258276327,981759,12963356,13945115,1.3671875e-06
8,0.1193700323815131,0.13505364902012948,0.13397912582549365,2.216996443229467,1.9195790458133297,1.9412811181890082,0.583456013172675,0.7160548954488687,0.7604429032910757,0.8110963042553043,0.6183434404184998,0.7557156568087147,0.7995455241371022,0.847435602657932,0.6157995895496952,0.7528237536158596,0.7966943183055342,0.8447858871841624,0.00401894871523158,1125086,14785675,15910761,1.5625e-06
9,0.09791289175223139,0.1501373727950671,0.14615089963636746,2.1301497168956507,1.8150925903754314,1.840869267420393,0.5920322498391151,0.7298468861177556,0.7743725487815244,0.8240283157472953,0.6376724543596801,0.772548528792083,0.8140949790865869,0.8592677326777749,0.6339031117613759,0.7690218767439446,0.8108143748423712,0.8563573724642136,0.004521317304635527,1289800,16615362,17905162,1.7578125000000002e-06
10,0.09483628359167201,0.1323696988408319,0.13029255614780783,2.376830297815637,1.9293664455528312,1.9558941963198535,0.5555463699343596,0.6945817694813247,0.7406375555959723,0.7931251136720623,0.6167255678973496,0.7546794825657785,0.7985872110341697,0.8467797479233967,0.6130700428910643,0.7510885774817714,0.7951246547795405,0.8435738239534961,0.005023685894039475,1410762,18518831,19929593,1.953125e-06
