iter_num,completion_exact_match,context_exact_match,full_exact_match,completion_cross_entropy,context_cross_entropy,full_cross_entropy,completion_top_1_accuracy,completion_top_3_accuracy,completion_top_5_accuracy,completion_top_10_accuracy,context_top_1_accuracy,context_top_3_accuracy,context_top_5_accuracy,context_top_10_accuracy,full_top_1_accuracy,full_top_3_accuracy,full_top_5_accuracy,full_top_10_accuracy,epoch,num_completion_tokens,num_context_tokens,num_full_tokens,learning_rate
1,0.33659491193737767,0.0004354587869362364,0.15254930009195872,0.752510816668647,7.501328562256166,6.930664062500004,0.817309215140614,0.9107106495622073,0.9336693137853798,0.9577026629561755,0.08653655884638056,0.15828367240240873,0.1999462599642983,0.2628267883663237,0.14814281463623047,0.22171545028686523,0.26180124282836914,0.32140684127807617,0.0005023685894039475,176796,1920356,2097152,1.953125e-07
2,0.3511695220214347,0.0008234101849505954,0.1575723635854538,0.7137150487296486,7.495464502172295,6.914306640625003,0.828025903302504,0.9145447154924244,0.935475608465903,0.9572751418500927,0.08667520876780452,0.15849039482968208,0.2000911574651341,0.26311444590289434,0.1501612663269043,0.2232356071472168,0.26306629180908203,0.3225593566894531,0.001004737178807895,356387,3837917,4194304,3.90625e-07
3,0.3382021598943361,0.0008192072594366375,0.15191370911621432,0.716041959195672,7.4991780900700125,6.925781250000003,0.8291600170828745,0.9177212344624514,0.9382487805974511,0.957658072782036,0.08588700685078543,0.15796250096394532,0.1997550015735756,0.262737104495841,0.1489582061767578,0.22243261337280273,0.262420654296875,0.32170534133911133,0.0015071057682118426,534343,5757113,6291456,5.859375000000001e-07
4,0.3532148197374979,0.0009385558753597798,0.15228408279800143,0.7392157845635333,7.4984855517718,6.955078125000008,0.8257756563245824,0.909610657927546,0.9296417672971657,0.9512817772711621,0.0862486610249109,0.15816549265469115,0.20003432338853766,0.26298507710318897,0.1456456184387207,0.2185196876525879,0.2586345672607422,0.3182673454284668,0.00200947435761579,702781,7685827,8388608,7.8125e-07
5,0.33972026841296793,0.0006851874922137785,0.14822502902578896,0.7219826485988988,7.4963972326604935,6.945312500000005,0.8271723701035887,0.9170997524665361,0.9370314754636854,0.9571450358395608,0.0865394696548968,0.15865560786227015,0.20031141814633538,0.2631882989821817,0.14674711227416992,0.22031116485595703,0.26020097732543945,0.31960153579711914,0.0025118429470197376,873263,9612497,10485760,9.765625e-07
6,0.39732933642185586,0.00031559679353657767,0.19124537203892403,0.6405919210586825,7.499121231463378,6.858642578125004,0.8475020792619768,0.9279274222764219,0.945296275697382,0.9628692284534883,0.08670770457544805,0.15886225790553077,0.20047875806937732,0.2630623579492407,0.1578054428100586,0.23073291778564453,0.2700834274291992,0.328460693359375,0.003014211536423685,1069246,11513666,12582912,1.1718750000000001e-06
7,0.35728639733906176,0.0004968944099378882,0.1691395630670466,0.6897411545903516,7.4986379609958,6.881347656250008,0.8341606130799494,0.9211274115861185,0.9406249507571579,0.9598703665768478,0.08663136436558387,0.158576104394397,0.2002067371558904,0.2627701625105086,0.1544933319091797,0.22780179977416992,0.267423152923584,0.32605409622192383,0.0035165801258276327,1259629,13420435,14680064,1.3671875e-06
8,0.35248958104847555,0.0006905643794337372,0.16321016010268188,0.677589094869759,7.496927874477051,6.899902343750005,0.8386757893934693,0.9239754622598888,0.9423950968065014,0.9602377569849279,0.08637084614841894,0.15825831554246683,0.19998588925152933,0.26307138732175384,0.15227508544921875,0.22533750534057617,0.26502323150634766,0.3241453170776367,0.00401894871523158,1443346,15333870,16777216,1.5625e-06
9,0.35858515527085366,0.0005113454777884309,0.17189322491418668,0.6443079647050003,7.502363981150252,6.844482421875009,0.8447267765005877,0.9270424527362193,0.9459081219993226,0.9638972448552703,0.08644384727826514,0.15841315274915574,0.19979866734445498,0.26250603787036664,0.1590442657470703,0.23200416564941406,0.27123355865478516,0.32965946197509766,0.004521317304635527,1644134,17230234,18874368,1.7578125000000002e-06
10,0.3548792530747823,0.0008037591195746259,0.1452055797605536,0.7354339157961978,7.496530167233441,6.999023437500005,0.8232781806751825,0.9129093513243767,0.9342769557806596,0.9548344448116968,0.08683055280044347,0.15868776484891034,0.20025910349367657,0.2633662968840154,0.14101505279541016,0.21417999267578125,0.25426483154296875,0.3142414093017578,0.005023685894039475,1798433,19173087,20971520,1.953125e-06
