iter_num,completion_exact_match,context_exact_match,full_exact_match,completion_cross_entropy,context_cross_entropy,full_cross_entropy,completion_top_1_accuracy,completion_top_3_accuracy,completion_top_5_accuracy,completion_top_10_accuracy,context_top_1_accuracy,context_top_3_accuracy,context_top_5_accuracy,context_top_10_accuracy,full_top_1_accuracy,full_top_3_accuracy,full_top_5_accuracy,full_top_10_accuracy,epoch,num_completion_tokens,num_context_tokens,num_full_tokens,learning_rate
1,0.031917318945208606,0.10514795499581299,0.09803804193292527,3.3502633475887342,2.807750413770667,2.8483651506643897,0.42275846095943953,0.5651978807793636,0.6196983295214383,0.6855331345357691,0.5020906307367493,0.6240165367628403,0.6708640010837756,0.7307414563694206,0.4962610798086609,0.6196943765151136,0.6671042036525474,0.7274194217491339,0.0005023685894039475,138164,1742058,1880222,1.953125e-07
2,0.047436878347360364,0.12974771732537743,0.12189790217044957,2.997712863343756,2.7246670905253065,2.747147802508766,0.48293341874747586,0.6177670700628073,0.666682913922041,0.7245185009817985,0.5199040506381746,0.6399159617621126,0.6854075279770778,0.7427796454300539,0.5169196092318415,0.6381280001798703,0.6838959900172001,0.7413055208930559,0.001004737178807895,281778,3377504,3659282,3.90625e-07
3,0.029831187851691976,0.11724875574685378,0.10855891534268276,3.1250594883100042,2.593157584003002,2.635881166982922,0.45669854576928304,0.5978869662873125,0.6507986466283736,0.7138176954055465,0.5389876077389643,0.6579850966381177,0.7031379176227833,0.758476743100347,0.5324401912786323,0.6532033251793664,0.6989734880348408,0.7549233986219834,0.0015071057682118426,421577,4994723,5416300,5.859375000000001e-07
4,0.031149301825993556,0.10467209103651912,0.0980594830317937,3.206680600652483,2.7191538227486136,2.7548313167550456,0.453242736717081,0.5914822727307785,0.6401406766981081,0.6993806831766403,0.5119662341970705,0.6352050444369121,0.6829810352826918,0.7427010238399165,0.5077211025256037,0.6320443177959747,0.6798840984371576,0.7395693890078618,0.00200947435761579,551236,6658655,7209891,7.8125e-07
5,0.03042988246659153,0.13724220466244794,0.12749179021676807,3.2926079362533294,2.573346204185846,2.6249677476017617,0.43765043545607096,0.5788186877852104,0.6309367430771217,0.6935330787161829,0.5419638693100323,0.660359781655418,0.7046247165832182,0.7598502914096483,0.5344826083973282,0.6545117314493021,0.6993398847493882,0.7550940835768423,0.0025118429470197376,682937,8363300,9046237,9.765625e-07
6,0.05271157167530224,0.14464875857978138,0.13473205448817233,2.989710739406836,2.546835781859382,2.584339132800323,0.480130561120915,0.6201520559396022,0.6696631151565009,0.7294107500630249,0.5466640507392134,0.6634584883484269,0.7074604661851649,0.7622274744503955,0.5410515064092699,0.6598053014637367,0.7042720071186128,0.7594591645143869,0.003014211536423685,833671,9999431,10833102,1.1718750000000001e-06
7,0.04373097149183504,0.12377447826870126,0.11505878218888219,2.997357402584908,2.6448461942977666,2.6739270889089086,0.4723045453624881,0.6174010490855943,0.669963342762052,0.7304849151752864,0.5302395874457165,0.6491401006711409,0.6939955092775365,0.7498723105013818,0.5253890209913924,0.6464827731992501,0.6919834347793894,0.7482491158678061,0.0035165801258276327,981800,11620551,12602351,1.3671875e-06
8,0.04745911214953271,0.13024527127018656,0.12210425062123344,2.9785691434862227,2.615438998600522,2.6444744558780346,0.4828601325427276,0.6203697244506453,0.6694035577258458,0.7284199511684688,0.5363796256336576,0.6542702733422487,0.6989564888962296,0.7544418929422846,0.5321931013106865,0.6516184269905722,0.6966447318519375,0.7524063450348721,0.00401894871523158,1125150,13309752,14434902,1.5625e-06
9,0.03665025941199947,0.11039432722241439,0.10201001945674322,2.7884917901256143,2.6746994941012745,2.6845562084253447,0.5017849120293357,0.6435700669038454,0.6947921852422988,0.7537367801158371,0.5231180068029421,0.6432547904258962,0.6896407586705021,0.7477556789071306,0.52112737494604,0.6432842094767839,0.6901214481321643,0.7483137868952945,0.004521317304635527,1289864,14910236,16200100,1.7578125000000002e-06
10,0.0355813742398112,0.12213270342093052,0.11488595623686487,3.0471413543096166,2.690837295927163,2.714935211226692,0.469420148476381,0.6089681056860833,0.658975546039252,0.7168449595740811,0.5220669602760756,0.6411438822720731,0.6866098183891921,0.7437875379551249,0.518584941768276,0.6390158018481055,0.6847821094647055,0.7420055771228607,0.005023685894039475,1410826,16618174,18029000,1.953125e-06
