iter_num,completion_exact_match,context_exact_match,full_exact_match,completion_cross_entropy,context_cross_entropy,full_cross_entropy,completion_top_1_accuracy,completion_top_3_accuracy,completion_top_5_accuracy,completion_top_10_accuracy,context_top_1_accuracy,context_top_3_accuracy,context_top_5_accuracy,context_top_10_accuracy,full_top_1_accuracy,full_top_3_accuracy,full_top_5_accuracy,full_top_10_accuracy,epoch,num_completion_tokens,num_context_tokens,num_full_tokens,learning_rate
1,0.031900349384778974,0.09695318387729919,0.09064408350587128,3.3147967496960145,2.7677920758809407,2.8079535995284064,0.4257983266263281,0.567904808777974,0.6228612373700819,0.6888552734431546,0.506160529672376,0.6293263484912672,0.6770549545422713,0.7366505592810343,0.5002552890031071,0.6248129210274106,0.673072647804355,0.7331384272708222,0.0005023685894039475,138164,1742058,1880222,1.953125e-07
2,0.048314349055882576,0.11412483859895722,0.1078702335205439,2.9906343185988162,2.6897997644832046,2.714563947657048,0.4814781288732296,0.6175094350132996,0.6672747782249642,0.7249153982202292,0.5220319105614004,0.6450209912158518,0.6910720378416652,0.7485578857388138,0.5187582206333682,0.6428001304059447,0.6891510123323553,0.7466493541533169,0.001004737178807895,281778,3377504,3659282,3.90625e-07
3,0.0305296430498805,0.09852339533124764,0.09179432003777353,3.1075162208331264,2.586626737782575,2.627975767216104,0.45699182397585103,0.5987095758911007,0.6520432907245403,0.7145473143584719,0.5386679231446081,0.6593819389952752,0.7050789039703342,0.7601988351608533,0.5321692777194087,0.6545544780986876,0.7008590691728827,0.7565665235074427,0.0015071057682118426,421577,4994723,5416300,5.859375000000001e-07
4,0.03244448113596962,0.08735733099209833,0.0824291742013261,3.158288460018204,2.692373954997858,2.726958488933651,0.4562814767968286,0.5950994531810364,0.6450689886548562,0.7038076801456127,0.514592543445285,0.6390327248950077,0.6872372188286541,0.7472174343663083,0.5103772264691337,0.6358567811725193,0.6841888702608343,0.7440793358129028,0.00200947435761579,551236,6658655,7209891,7.8125e-07
5,0.031287702083165767,0.11927535521001946,0.11126214457616543,3.2793859884321295,2.5311051986126536,2.584937556532104,0.43526624702925565,0.5782492160272131,0.6306709895900563,0.6950744489411622,0.5454631316197801,0.6665264615213138,0.7114454915832915,0.7659671075209208,0.5375599151793834,0.660195300885563,0.7056524206222574,0.7608827530323806,0.0025118429470197376,682937,8363300,9046237,9.765625e-07
6,0.04987926871334943,0.12925049109259634,0.12068783308422786,2.979998809989783,2.4965378581677573,2.5361441391854584,0.4796728010933167,0.619959664043945,0.669702920376292,0.7295898735520852,0.5517663316690412,0.6706541224388511,0.7146188171974005,0.7693192048802938,0.545684760740179,0.6663777062061208,0.7108298612374186,0.7659677703687744,0.003014211536423685,833671,9999431,10833102,1.1718750000000001e-06
7,0.044370723616006635,0.1047289208140927,0.09817871588424829,2.985293593337563,2.610765338932342,2.641553293763341,0.47100162696028464,0.6172592807620385,0.670206374173862,0.7304241573223339,0.5324652092380576,0.6544987416107383,0.6998710767864192,0.756384474930912,0.5273192184932703,0.651380896640326,0.6973874225730804,0.7542109674782916,0.0035165801258276327,981800,11620551,12602351,1.3671875e-06
8,0.04554412086708999,0.11905088244068016,0.11184267899188977,2.9485818146145792,2.5640999277820575,2.593861492889554,0.4840320892919428,0.6225880711545169,0.672347401464946,0.731552145099407,0.5415205176885404,0.6614837429056696,0.7063061175076264,0.7617417939013771,0.5370235262210984,0.6584411566171965,0.7036497210718828,0.7593802300727237,0.00401894871523158,1125150,13309752,14434902,1.5625e-06
9,0.03395574456774537,0.09472748917375477,0.08782978203050962,2.7894710443177275,2.639688954418436,2.6537516303057824,0.49824544361742173,0.6427808200881528,0.6943307794115862,0.753117524921986,0.525459173599986,0.6479152556351704,0.6951778337053042,0.7535801669994826,0.5229198084294227,0.6474361516385131,0.6950987934498,0.7535369969827748,0.004521317304635527,1289864,14910236,16200100,1.7578125000000002e-06
10,0.034742380261248186,0.11280639267099468,0.10628041679199735,3.0194867499710663,2.64324784019531,2.667477368568535,0.4694449496536102,0.6107868586828922,0.6621335626064384,0.7214331773614854,0.5271760450320796,0.6480779747274199,0.693701410706946,0.7505963331221626,0.5233577560282137,0.6456115697960523,0.691613538192356,0.748667505057685,0.005023685894039475,1410826,16618174,18029000,1.953125e-06
11,0.06567650560882371,0.09343064373179952,0.09002088541501851,2.5220874050339237,2.5497671194788696,2.5464375674783626,0.545519921127414,0.6816679232152177,0.7270196601519457,0.7804558371513077,0.5372837623133143,0.6592449952335557,0.705190975532253,0.7621982840800763,0.5380971745717182,0.6614595086859153,0.7073468008453947,0.7640014204464096,0.005526054483443422,1583256,18191674,19774930,2.1484375e-06
