iter_num,completion_exact_match,context_exact_match,full_exact_match,completion_cross_entropy,context_cross_entropy,full_cross_entropy,completion_top_1_accuracy,completion_top_3_accuracy,completion_top_5_accuracy,completion_top_10_accuracy,context_top_1_accuracy,context_top_3_accuracy,context_top_5_accuracy,context_top_10_accuracy,full_top_1_accuracy,full_top_3_accuracy,full_top_5_accuracy,full_top_10_accuracy,epoch,num_completion_tokens,num_context_tokens,num_full_tokens,learning_rate
1,0.032651515151515154,0.1766458077011379,0.16637878257827532,3.133280043327135,1.5385270084536178,1.6472630244174304,0.44317622535537476,0.588807504125532,0.643908688225587,0.7115239859876669,0.6891330626250831,0.814405360487064,0.8507317659234309,0.888614234420136,0.6724415025870597,0.7990954377961218,0.8366959706311994,0.8765962212326527,0.0005023685894039475,138164,1897738,2035902,1.953125e-07
2,0.048991134209721794,0.15929864406988872,0.15116378743806755,2.8593512255226243,1.612715731148736,1.7039379432635409,0.4925349229119372,0.6307781228673696,0.680533697302266,0.7416540159607805,0.6737563837436589,0.8039657743866847,0.8418608540559156,0.8812952391012173,0.6604877874680378,0.7912853941635799,0.8300488705224328,0.871071047083447,0.001004737178807895,281766,3715441,3997207,3.90625e-07
3,0.03620329542817359,0.1705875929678116,0.16092859877057486,2.972022332062463,1.5646276621710493,1.6656638812939693,0.46759991130122536,0.6138527457277949,0.6674225137518867,0.7319437191968469,0.6781930455681779,0.809679356694927,0.8476121198216914,0.8872754666868146,0.6631189005970118,0.7956621916377377,0.8347142432900166,0.8761569025017153,0.0015071057682118426,421565,5528702,5950267,5.859375000000001e-07
4,0.02602875557759048,0.16482439683089756,0.15557600089216014,2.970902807773295,1.5902303319916684,1.6818452861241315,0.4686731097038928,0.6142507848112982,0.6666306720452915,0.7289450747788259,0.6741696349834632,0.8077622741797321,0.8460671425851163,0.885388857274402,0.6605205051358898,0.7949091933707318,0.8341489279950819,0.8749978226901304,0.00200947435761579,551214,7351003,7902217,7.8125e-07
5,0.030962747943880018,0.15587485927593767,0.14742743516805215,3.0423879184668277,1.5758514861972386,1.6707958481841958,0.45844754405813165,0.6057357195465486,0.6587953014783486,0.723312655181054,0.6739704582007378,0.8082483849366104,0.8468460611903293,0.8871736245336361,0.6599445974071666,0.79506920876875,0.8346080409856641,0.8765098343061235,0.0025118429470197376,682915,9243034,9925949,9.765625e-07
6,0.0412292817679558,0.18820075734214844,0.17627762039660055,2.864217337018903,1.5007414503629226,1.604647749487758,0.48540700490303407,0.631821288058226,0.6833927137862171,0.7446441485373831,0.6943187108578474,0.8180808936917853,0.8537549878944872,0.8907107145996499,0.6785249425059626,0.8039996288280244,0.8408755645952094,0.8796680518737915,0.003014211536423685,833638,11085996,11919634,1.1718750000000001e-06
7,0.03770978658747151,0.17153459493218048,0.16084696222584172,2.922315333620824,1.5473298633203125,1.6535043263773201,0.4699333652891892,0.621775440349444,0.6756773178684994,0.7396182850507356,0.6807392810405466,0.811574606714031,0.8490763505411654,0.8881154862580773,0.664464947265059,0.7969220056581392,0.835689848914759,0.8766514198510204,0.0035165801258276327,981759,12856527,13838286,1.3671875e-06
8,0.046465825370194766,0.1461440265232411,0.1386067209696265,2.7927498040974474,1.6081516989947886,1.6952998657807052,0.49384972824380613,0.6386793835076433,0.6901421225589037,0.751058767712992,0.6706582528667098,0.8050416549348262,0.8441669289078071,0.884717138424676,0.6576934745428435,0.7928428654527669,0.8328728045156211,0.8749164167055059,0.00401894871523158,1125086,14667837,15792923,1.5625e-06
9,0.03813390123785439,0.1862828773380776,0.17413130181986683,2.665112805377807,1.5119628486917722,1.607523033968244,0.5097320203504256,0.6553966268805324,0.7069830129800746,0.7662736622266474,0.6923662155437037,0.8175104486420068,0.853364484746524,0.8904643204749343,0.677182420107227,0.8040326708115917,0.8411946590430736,0.8801393890021189,0.004521317304635527,1289800,16484341,17774141,1.7578125000000002e-06
10,0.0329859537834164,0.16147125693907463,0.1538862438314667,2.8976766399261757,1.6049198584928699,1.6832348577580514,0.47948942643144127,0.6238736132008399,0.6741207982672244,0.7352887683735388,0.6704225292294199,0.8041375363459867,0.8430453278319078,0.8837607962909972,0.658901174551468,0.7932599851840396,0.832852022478356,0.8748016432246912,0.005023685894039475,1410762,18367974,19778736,1.953125e-06
